timestamp,src_ip,dst_ip,protocol,activity_type,event_details,src_ip_int,dst_ip_int,protocol_code,activity_label
2025-01-01 01:35:54,236.118.211.180,230.190.234.250,TCP,red,RED - TCP connection from 236.118.211.180 to 230.190.234.250,3967210420,3871271674,3,1
2025-01-01 08:28:59,139.177.4.244,86.0.192.218,ICMP,red,RED - ICMP connection from 139.177.4.244 to 86.0.192.218,2343634164,1442889946,2,1
2025-01-01 06:03:22,166.22.204.248,193.169.220.28,TCP,red,RED - TCP connection from 166.22.204.248 to 193.169.220.28,2786512120,3249134620,3,1
2025-01-01 09:45:07,229.213.242.30,127.177.229.179,HTTP,red,RED - HTTP connection from 229.213.242.30 to 127.177.229.179,3856003614,2142365107,0,1
2025-01-01 19:22:47,72.86.165.251,181.149.148.147,ICMP,red,RED - ICMP connection from 72.86.165.251 to 181.149.148.147,1213638139,3046478995,2,1
2025-01-01 13:34:38,115.83.154.32,236.12.207.239,HTTP,red,RED - HTTP connection from 115.83.154.32 to 236.12.207.239,1934858784,3960262639,0,1
2025-01-01 16:46:52,169.216.215.69,6.240.11.253,ICMP,blue,BLUE - Defensive action on 6.240.11.253,2849560389,116395005,2,0
2025-01-01 22:00:57,34.192.94.230,29.94.129.76,HTTP,red,RED - HTTP connection from 34.192.94.230 to 29.94.129.76,583032550,492732748,0,1
2025-01-01 09:42:11,199.200.36.140,121.92.98.230,ICMP,blue,BLUE - Defensive action on 121.92.98.230,3351782540,2036097766,2,0
2025-01-01 00:20:55,173.88.211.143,230.250.201.138,TCP,red,RED - TCP connection from 173.88.211.143 to 230.250.201.138,2908279695,3875195274,3,1
2025-01-01 10:30:58,36.95.161.216,116.27.183.244,TCP,blue,BLUE - Defensive action on 116.27.183.244,610247128,1947973620,3,0
2025-01-01 07:37:51,112.128.171.158,207.232.22.27,TCP,red,RED - TCP connection from 112.128.171.158 to 207.232.22.27,1887480734,3488093723,3,1
2025-01-01 23:30:07,77.234.161.238,193.37.4.118,HTTPS,red,RED - HTTPS connection from 77.234.161.238 to 193.37.4.118,1307222510,3240428662,1,1
2025-01-01 02:39:12,201.162.112.245,48.34.81.107,HTTPS,blue,BLUE - Defensive action on 48.34.81.107,3382866165,807555435,1,0
2025-01-01 00:30:50,184.222.232.212,173.253.60.58,UDP,red,RED - UDP connection from 184.222.232.212 to 173.253.60.58,3101616340,2919054394,4,1
2025-01-01 23:08:29,52.139.246.21,244.184.203.97,UDP,blue,BLUE - Defensive action on 244.184.203.97,881587733,4105751393,4,0
2025-01-01 02:00:17,168.178.18.38,219.16.152.85,TCP,red,RED - TCP connection from 168.178.18.38 to 219.16.152.85,2830242342,3675297877,3,1
2025-01-01 10:39:42,121.68.62.178,221.140.168.135,HTTP,red,RED - HTTP connection from 121.68.62.178 to 221.140.168.135,2034515634,3716982919,0,1
2025-01-01 08:55:42,121.39.159.157,14.175.5.121,HTTP,blue,BLUE - Defensive action on 14.175.5.121,2032639901,246351225,0,0
2025-01-01 08:10:28,7.1.78.68,77.241.63.168,ICMP,blue,BLUE - Defensive action on 77.241.63.168,117526084,1307656104,2,0
2025-01-01 03:48:23,76.212.43.30,213.72.178.80,ICMP,blue,BLUE - Defensive action on 213.72.178.80,1288973086,3578311248,2,0
2025-01-01 06:18:49,122.71.96.143,99.184.213.40,ICMP,red,RED - ICMP connection from 122.71.96.143 to 99.184.213.40,2051498127,1673057576,2,1
2025-01-01 12:00:13,25.197.145.65,186.76.170.21,HTTPS,red,RED - HTTPS connection from 25.197.145.65 to 186.76.170.21,432378177,3125586453,1,1
2025-01-01 19:47:17,207.2.252.61,56.243.232.105,HTTP,red,RED - HTTP connection from 207.2.252.61 to 56.243.232.105,3473079357,955508841,0,1
2025-01-01 14:07:48,143.203.166.220,71.234.6.202,HTTPS,blue,BLUE - Defensive action on 71.234.6.202,2412488412,1206519498,1,0
2025-01-01 12:46:58,223.101.89.251,200.145.181.84,HTTPS,blue,BLUE - Defensive action on 200.145.181.84,3747961339,3364992340,1,0
2025-01-01 11:27:02,182.16.139.106,23.254.121.96,HTTP,blue,BLUE - Defensive action on 23.254.121.96,3054537578,402553184,0,0
2025-01-01 20:26:31,166.144.152.176,28.246.32.87,ICMP,blue,BLUE - Defensive action on 28.246.32.87,2794494128,485892183,2,0
2025-01-01 13:46:32,57.134.40.109,161.122.139.73,HTTPS,blue,BLUE - Defensive action on 161.122.139.73,965093485,2709162825,1,0
2025-01-01 23:50:35,202.56.173.240,54.156.233.62,ICMP,blue,BLUE - Defensive action on 54.156.233.62,3392712176,916252990,2,0
2025-01-01 01:50:29,202.170.124.254,33.105.35.213,HTTPS,red,RED - HTTPS connection from 202.170.124.254 to 33.105.35.213,3400170750,560538581,1,1
2025-01-01 02:17:19,68.189.119.11,172.105.184.100,HTTP,blue,BLUE - Defensive action on 172.105.184.100,1153267467,2892609636,0,0
2025-01-01 19:41:49,12.226.142.166,23.84.12.147,ICMP,red,RED - ICMP connection from 12.226.142.166 to 23.84.12.147,216174246,391384211,2,1
2025-01-01 07:42:22,117.167.172.195,226.194.142.193,HTTP,blue,BLUE - Defensive action on 226.194.142.193,1973923011,3804401345,0,0
2025-01-01 22:10:40,163.87.125.42,119.194.138.254,HTTPS,red,RED - HTTPS connection from 163.87.125.42 to 119.194.138.254,2740419882,2009238270,1,1
2025-01-01 20:59:42,161.39.254.117,131.184.28.128,HTTPS,red,RED - HTTPS connection from 161.39.254.117 to 131.184.28.128,2703752821,2209881216,1,1
2025-01-01 15:34:28,134.117.156.163,220.44.156.105,ICMP,red,RED - ICMP connection from 134.117.156.163 to 220.44.156.105,2255854755,3693911145,2,1
2025-01-01 23:04:44,200.195.27.79,135.21.163.139,HTTPS,red,RED - HTTPS connection from 200.195.27.79 to 135.21.163.139,3368229711,2266342283,1,1
2025-01-01 21:20:58,56.119.168.199,38.1.141.220,UDP,red,RED - UDP connection from 56.119.168.199 to 38.1.141.220,947366087,637636060,4,1
2025-01-01 23:06:28,21.39.122.242,24.84.29.22,ICMP,blue,BLUE - Defensive action on 24.84.29.22,354908914,408165654,2,0
2025-01-01 08:18:28,36.219.211.236,105.234.185.242,TCP,blue,BLUE - Defensive action on 105.234.185.242,618386412,1776990706,3,0
2025-01-01 22:01:34,155.20.37.49,206.111.245.54,ICMP,blue,BLUE - Defensive action on 206.111.245.54,2601788721,3463443766,2,0
2025-01-01 23:08:38,100.191.129.192,5.182.34.89,UDP,red,RED - UDP connection from 100.191.129.192 to 5.182.34.89,1690272192,95822425,4,1
2025-01-01 07:55:51,248.219.108.127,69.165.145.87,HTTPS,red,RED - HTTPS connection from 248.219.108.127 to 69.165.145.87,4175129727,1168478551,1,1
2025-01-01 07:09:34,173.168.128.78,191.140.97.181,HTTPS,red,RED - HTTPS connection from 173.168.128.78 to 191.140.97.181,2913501262,3213648309,1,1
2025-01-01 12:32:37,153.12.156.44,253.179.226.160,UDP,blue,BLUE - Defensive action on 253.179.226.160,2567740460,4256424608,4,0
2025-01-01 07:40:23,98.51.166.93,157.132.95.141,ICMP,red,RED - ICMP connection from 98.51.166.93 to 157.132.95.141,1647552093,2642698125,2,1
2025-01-01 15:16:44,249.85.211.127,226.193.179.140,HTTP,red,RED - HTTP connection from 249.85.211.127 to 226.193.179.140,4183151487,3804345228,0,1
2025-01-01 12:40:07,105.170.164.172,27.82.168.106,HTTP,blue,BLUE - Defensive action on 27.82.168.106,1772790956,458401898,0,0
2025-01-01 03:06:11,69.190.212.93,162.125.77.193,HTTPS,blue,BLUE - Defensive action on 162.125.77.193,1170134109,2726120897,1,0
2025-01-01 02:19:39,133.63.106.248,169.60.92.221,HTTPS,red,RED - HTTPS connection from 133.63.106.248 to 169.60.92.221,2235525880,2839305437,1,1
2025-01-01 20:20:02,193.6.208.244,56.67.183.76,UDP,red,RED - UDP connection from 193.6.208.244 to 56.67.183.76,3238449396,943961932,4,1
2025-01-01 06:24:46,188.138.247.120,112.137.165.219,UDP,red,RED - UDP connection from 188.138.247.120 to 112.137.165.219,3163223928,1888069083,4,1
2025-01-01 12:04:18,225.245.236.115,92.156.249.142,TCP,red,RED - TCP connection from 225.245.236.115 to 92.156.249.142,3790990451,1553791374,3,1
2025-01-01 15:15:27,51.166.117.200,29.166.116.26,UDP,blue,BLUE - Defensive action on 29.166.116.26,866547144,497447962,4,0
2025-01-01 09:32:45,56.20.30.243,203.203.146.161,HTTPS,blue,BLUE - Defensive action on 203.203.146.161,940842739,3419116193,1,0
2025-01-01 04:38:36,16.226.28.78,157.221.33.27,TCP,red,RED - TCP connection from 16.226.28.78 to 157.221.33.27,283253838,2648514843,3,1
2025-01-01 03:11:11,19.27.91.204,65.36.116.234,ICMP,blue,BLUE - Defensive action on 65.36.116.234,320560076,1092908266,2,0
2025-01-01 14:34:48,209.18.232.23,81.129.165.30,HTTP,red,RED - HTTP connection from 209.18.232.23 to 81.129.165.30,3507677207,1367450910,0,1
2025-01-01 01:28:20,132.174.237.174,58.79.253.135,HTTPS,red,RED - HTTPS connection from 132.174.237.174 to 58.79.253.135,2226056622,978320775,1,1
2025-01-01 03:17:27,73.14.197.13,42.109.113.166,UDP,red,RED - UDP connection from 73.14.197.13 to 42.109.113.166,1225704717,711815590,4,1
2025-01-01 07:56:00,149.37.23.109,89.32.30.240,TCP,blue,BLUE - Defensive action on 89.32.30.240,2502236013,1495277296,3,0
2025-01-01 13:43:56,142.243.28.164,3.87.42.128,HTTP,blue,BLUE - Defensive action on 3.87.42.128,2398297252,56044160,0,0
2025-01-01 10:20:39,47.86.139.145,229.108.2.135,HTTPS,red,RED - HTTPS connection from 47.86.139.145 to 229.108.2.135,794200977,3849060999,1,1
2025-01-01 04:08:40,103.204.233.70,214.197.244.205,HTTP,red,RED - HTTP connection from 103.204.233.70 to 214.197.244.205,1741482310,3603297485,0,1
2025-01-01 01:22:09,15.188.146.20,166.46.196.119,HTTPS,red,RED - HTTPS connection from 15.188.146.20 to 166.46.196.119,264016404,2788082807,1,1
2025-01-01 12:27:05,20.91.243.81,91.111.137.47,UDP,blue,BLUE - Defensive action on 91.111.137.47,341570385,1534036271,4,0
2025-01-01 07:19:02,203.71.121.203,127.13.184.142,HTTPS,blue,BLUE - Defensive action on 127.13.184.142,3410459083,2131605646,1,0
2025-01-01 03:28:44,17.242.27.7,198.203.42.27,ICMP,red,RED - ICMP connection from 17.242.27.7 to 198.203.42.27,301079303,3335203355,2,1
2025-01-01 02:14:10,8.23.65.215,94.178.13.196,ICMP,blue,BLUE - Defensive action on 94.178.13.196,135741911,1588727236,2,0
2025-01-01 08:49:39,13.115.119.14,26.211.169.184,HTTP,red,RED - HTTP connection from 13.115.119.14 to 26.211.169.184,225670926,450079160,0,1
2025-01-01 19:35:45,192.112.249.57,70.223.248.8,HTTP,blue,BLUE - Defensive action on 70.223.248.8,3228629305,1189083144,0,0
2025-01-01 15:05:21,227.99.196.127,103.124.75.168,TCP,red,RED - TCP connection from 227.99.196.127 to 103.124.75.168,3814966399,1736199080,3,1
2025-01-01 10:57:52,32.24.122.108,164.234.32.29,HTTP,red,RED - HTTP connection from 32.24.122.108 to 164.234.32.29,538475116,2766807069,0,1
2025-01-01 17:16:25,60.239.236.88,203.43.160.217,UDP,blue,BLUE - Defensive action on 203.43.160.217,1022356568,3408634073,4,0
2025-01-01 11:31:55,252.177.224.188,50.10.193.92,UDP,blue,BLUE - Defensive action on 50.10.193.92,4239515836,839565660,4,0
2025-01-01 21:22:19,30.178.180.217,118.88.152.236,HTTPS,red,RED - HTTPS connection from 30.178.180.217 to 118.88.152.236,515028185,1985517804,1,1
2025-01-01 01:27:06,175.164.195.235,204.58.197.66,HTTPS,blue,BLUE - Defensive action on 204.58.197.66,2946810859,3426403650,1,0
2025-01-01 17:42:28,67.174.181.197,12.136.77.219,HTTPS,red,RED - HTTPS connection from 67.174.181.197 to 12.136.77.219,1135523269,210259419,1,1
2025-01-01 14:43:14,186.84.239.236,33.13.201.152,HTTPS,red,RED - HTTPS connection from 186.84.239.236 to 33.13.201.152,3126128620,554551704,1,1
2025-01-01 22:42:44,207.135.174.248,236.95.108.48,TCP,blue,BLUE - Defensive action on 236.95.108.48,3481775864,3965676592,3,0
2025-01-01 22:40:25,126.96.164.5,39.25.11.48,TCP,blue,BLUE - Defensive action on 39.25.11.48,2120262661,655952688,3,0
2025-01-01 05:18:02,198.5.35.22,87.161.205.252,UDP,blue,BLUE - Defensive action on 87.161.205.252,3322225430,1470221820,4,0
2025-01-01 08:49:12,53.27.127.206,176.113.195.134,ICMP,red,RED - ICMP connection from 53.27.127.206 to 176.113.195.134,890994638,2960245638,2,1
2025-01-01 08:54:37,190.22.205.113,60.111.28.36,HTTPS,blue,BLUE - Defensive action on 60.111.28.36,3189165425,1013914660,1,0
2025-01-01 09:56:55,40.225.183.46,56.17.110.114,TCP,red,RED - TCP connection from 40.225.183.46 to 56.17.110.114,685881134,940666482,3,1
2025-01-01 15:22:49,174.242.178.194,101.200.36.136,ICMP,blue,BLUE - Defensive action on 101.200.36.136,2935141058,1707615368,2,0
2025-01-01 17:04:34,232.99.188.174,243.225.236.197,ICMP,blue,BLUE - Defensive action on 243.225.236.197,3898850478,4091669701,2,0
2025-01-01 02:38:26,96.202.51.87,78.165.69.250,UDP,blue,BLUE - Defensive action on 78.165.69.250,1623864151,1319454202,4,0
2025-01-01 09:47:07,188.60.15.86,207.219.139.135,TCP,blue,BLUE - Defensive action on 207.219.139.135,3158052694,3487271815,3,0
2025-01-01 10:17:02,177.44.247.34,45.102.80.156,HTTP,red,RED - HTTP connection from 177.44.247.34 to 45.102.80.156,2972514082,761680028,0,1
2025-01-01 13:26:34,231.27.0.181,144.183.56.221,ICMP,red,RED - ICMP connection from 231.27.0.181 to 144.183.56.221,3877306549,2427926749,2,1
2025-01-01 02:42:26,141.130.133.98,167.83.204.117,TCP,blue,BLUE - Defensive action on 167.83.204.117,2374141282,2807286901,3,0
2025-01-01 18:20:46,139.165.59.195,91.245.213.173,HTTPS,blue,BLUE - Defensive action on 91.245.213.173,2342861763,1542837677,1,0
2025-01-01 16:47:18,198.123.99.134,87.92.160.141,TCP,red,RED - TCP connection from 198.123.99.134 to 87.92.160.141,3329975174,1465688205,3,1
2025-01-01 00:09:43,181.109.105.72,193.32.52.205,HTTPS,red,RED - HTTPS connection from 181.109.105.72 to 193.32.52.205,3043846472,3240113357,1,1
2025-01-01 18:08:43,239.149.139.107,214.247.241.63,HTTP,red,RED - HTTP connection from 239.149.139.107 to 214.247.241.63,4019555179,3606573375,0,1
2025-01-01 10:49:45,117.37.30.41,113.212.247.119,UDP,blue,BLUE - Defensive action on 113.212.247.119,1965366825,1909782391,4,0
2025-01-01 07:42:32,106.72.82.48,57.129.99.30,UDP,red,RED - UDP connection from 106.72.82.48 to 57.129.99.30,1783124528,964780830,4,1
2025-01-01 18:17:46,237.159.60.164,235.151.188.158,UDP,red,RED - UDP connection from 237.159.60.164 to 235.151.188.158,3986635940,3952589982,4,1
2025-01-01 15:11:42,118.39.59.210,34.8.245.90,ICMP,blue,BLUE - Defensive action on 34.8.245.90,1982282706,571012442,2,0
2025-01-01 20:26:15,211.4.58.172,89.228.123.232,HTTPS,red,RED - HTTPS connection from 211.4.58.172 to 89.228.123.232,3540269740,1508146152,1,1
2025-01-01 04:47:25,246.103.1.160,196.129.6.118,HTTP,blue,BLUE - Defensive action on 196.129.6.118,4133945760,3296790134,0,0
2025-01-01 20:11:24,240.52.63.73,22.82.139.116,HTTPS,red,RED - HTTPS connection from 240.52.63.73 to 22.82.139.116,4029955913,374508404,1,1
2025-01-01 04:52:01,102.215.169.231,9.82.101.243,HTTP,blue,BLUE - Defensive action on 9.82.101.243,1725409767,156394995,0,0
2025-01-01 21:09:21,124.223.132.161,176.243.61.96,HTTPS,red,RED - HTTPS connection from 124.223.132.161 to 176.243.61.96,2095023265,2968730976,1,1
2025-01-01 17:26:33,55.103.138.239,144.139.70.28,HTTPS,red,RED - HTTPS connection from 55.103.138.239 to 144.139.70.28,929532655,2425046556,1,1
2025-01-01 15:32:54,156.162.132.135,148.181.66.158,HTTPS,blue,BLUE - Defensive action on 148.181.66.158,2627896455,2494907038,1,0
2025-01-01 09:43:13,193.82.146.175,65.74.31.177,ICMP,red,RED - ICMP connection from 193.82.146.175 to 65.74.31.177,3243414191,1095376817,2,1
2025-01-01 21:34:24,22.33.156.30,87.86.10.138,ICMP,red,RED - ICMP connection from 22.33.156.30 to 87.86.10.138,371301406,1465256586,2,1
2025-01-01 10:59:59,137.236.205.152,106.122.124.141,UDP,blue,BLUE - Defensive action on 106.122.124.141,2313997720,1786412173,4,0
2025-01-01 01:52:05,108.157.158.187,197.228.147.161,UDP,red,RED - UDP connection from 108.157.158.187 to 197.228.147.161,1822269115,3320091553,4,1
2025-01-01 06:47:14,51.234.11.11,64.156.170.126,HTTP,red,RED - HTTP connection from 51.234.11.11 to 64.156.170.126,870976267,1084009086,0,1
2025-01-01 23:34:46,39.136.72.19,16.84.157.153,HTTPS,blue,BLUE - Defensive action on 16.84.157.153,663242771,273980825,1,0
2025-01-01 06:24:51,79.207.35.154,28.194.167.127,TCP,red,RED - TCP connection from 79.207.35.154 to 28.194.167.127,1338975130,482518911,3,1
2025-01-01 13:35:27,249.57.173.234,174.127.60.75,ICMP,blue,BLUE - Defensive action on 174.127.60.75,4181306858,2927574091,2,0
2025-01-01 06:48:50,71.143.228.227,39.17.125.166,ICMP,blue,BLUE - Defensive action on 39.17.125.166,1200612579,655457702,2,0
2025-01-01 16:42:54,114.229.45.220,128.228.161.31,HTTP,red,RED - HTTP connection from 114.229.45.220 to 128.228.161.31,1927622108,2162467103,0,1
2025-01-01 07:41:44,221.24.144.83,205.28.36.141,HTTPS,blue,BLUE - Defensive action on 205.28.36.141,3709374547,3441173645,1,0
2025-01-01 20:10:42,24.166.197.4,75.211.198.200,TCP,red,RED - TCP connection from 24.166.197.4 to 75.211.198.200,413582596,1272170184,3,1
2025-01-01 13:57:59,14.44.218.101,46.228.182.80,ICMP,red,RED - ICMP connection from 14.44.218.101 to 46.228.182.80,237820517,786740816,2,1
2025-01-01 06:03:25,178.153.14.12,84.28.150.92,ICMP,blue,BLUE - Defensive action on 84.28.150.92,2996375052,1411159644,2,0
2025-01-01 05:14:54,105.79.38.121,201.135.173.160,HTTP,red,RED - HTTP connection from 105.79.38.121 to 201.135.173.160,1766794873,3381112224,0,1
2025-01-01 23:57:15,126.131.25.94,57.36.6.239,UDP,blue,BLUE - Defensive action on 57.36.6.239,2122520926,958662383,4,0
2025-01-01 17:15:08,36.83.98.58,9.209.7.237,ICMP,blue,BLUE - Defensive action on 9.209.7.237,609444410,164693997,2,0
2025-01-01 21:01:14,50.35.23.170,59.148.40.219,UDP,red,RED - UDP connection from 50.35.23.170 to 59.148.40.219,841160618,999565531,4,1
2025-01-01 20:28:44,11.53.85.162,31.105.185.41,ICMP,blue,BLUE - Defensive action on 31.105.185.41,188044706,527022377,2,0
2025-01-01 20:53:16,230.2.213.251,12.20.240.188,HTTPS,red,RED - HTTPS connection from 230.2.213.251 to 12.20.240.188,3858945531,202698940,1,1
2025-01-01 12:44:11,80.200.66.153,182.43.158.144,HTTP,blue,BLUE - Defensive action on 182.43.158.144,1355301529,3056311952,0,0
2025-01-01 05:25:58,176.242.254.46,41.22.27.166,ICMP,blue,BLUE - Defensive action on 41.22.27.166,2968714798,689314726,2,0
2025-01-01 00:42:52,221.230.124.52,76.200.26.86,TCP,red,RED - TCP connection from 221.230.124.52 to 76.200.26.86,3722869812,1288182358,3,1
2025-01-01 23:33:57,214.210.11.63,12.65.82.35,HTTPS,red,RED - HTTPS connection from 214.210.11.63 to 12.65.82.35,3604089663,205607459,1,1
2025-01-01 19:51:51,10.189.75.111,33.21.157.94,TCP,blue,BLUE - Defensive action on 33.21.157.94,180177775,555064670,3,0
2025-01-01 04:58:15,50.196.253.105,176.251.212.182,HTTP,blue,BLUE - Defensive action on 176.251.212.182,851770729,2969294006,0,0
2025-01-01 00:08:58,80.22.44.86,120.23.52.134,ICMP,red,RED - ICMP connection from 80.22.44.86 to 120.23.52.134,1343630422,2014786694,2,1
2025-01-01 05:13:11,102.205.52.190,237.86.33.94,UDP,blue,BLUE - Defensive action on 237.86.33.94,1724724414,3981844830,4,0
2025-01-01 15:08:43,242.252.155.61,54.24.9.92,ICMP,blue,BLUE - Defensive action on 54.24.9.92,4076641085,907544924,2,0
2025-01-01 01:25:00,36.170.242.133,117.76.71.84,HTTPS,blue,BLUE - Defensive action on 117.76.71.84,615182981,1967933268,1,0
2025-01-01 03:01:49,195.153.78.142,187.89.131.98,HTTP,blue,BLUE - Defensive action on 187.89.131.98,3281604238,3143205730,0,0
2025-01-01 12:25:42,91.149.191.180,28.23.84.127,UDP,blue,BLUE - Defensive action on 28.23.84.127,1536540596,471291007,4,0
2025-01-01 19:25:24,21.238.67.24,209.239.49.117,ICMP,blue,BLUE - Defensive action on 209.239.49.117,367936280,3522113909,2,0
2025-01-01 10:47:54,110.138.106.202,176.41.171.189,TCP,blue,BLUE - Defensive action on 176.41.171.189,1854565066,2955520957,3,0
2025-01-01 11:24:34,245.194.0.80,16.97.198.251,HTTP,blue,BLUE - Defensive action on 16.97.198.251,4123131984,274843387,0,0
2025-01-01 05:58:36,185.101.125.109,46.127.155.74,HTTPS,blue,BLUE - Defensive action on 46.127.155.74,3110436205,780114762,1,0
2025-01-01 18:56:35,153.172.222.228,176.68.175.231,HTTP,blue,BLUE - Defensive action on 176.68.175.231,2578243300,2957291495,0,0
2025-01-01 23:47:44,215.10.24.177,30.213.227.98,TCP,blue,BLUE - Defensive action on 30.213.227.98,3607763121,517333858,3,0
2025-01-01 22:35:38,223.226.115.234,163.188.100.199,UDP,blue,BLUE - Defensive action on 163.188.100.199,3756159978,2747032775,4,0
2025-01-01 07:24:11,85.40.230.217,95.47.97.14,ICMP,blue,BLUE - Defensive action on 95.47.97.14,1428743897,1596940558,2,0
2025-01-01 01:21:17,78.252.59.25,61.69.198.117,ICMP,blue,BLUE - Defensive action on 61.69.198.117,1325153049,1027982965,2,0
2025-01-01 18:17:16,248.169.51.224,217.225.51.135,HTTP,red,RED - HTTP connection from 248.169.51.224 to 217.225.51.135,4171838432,3655414663,0,1
2025-01-01 20:39:01,225.161.108.168,128.202.234.37,ICMP,red,RED - ICMP connection from 225.161.108.168 to 128.202.234.37,3785452712,2160781861,2,1
2025-01-01 17:47:24,248.251.235.44,188.180.86.36,HTTPS,blue,BLUE - Defensive action on 188.180.86.36,4177259308,3165935140,1,0
2025-01-01 18:26:52,15.200.134.127,152.193.180.197,ICMP,blue,BLUE - Defensive action on 152.193.180.197,264799871,2562831557,2,0
2025-01-01 06:36:24,7.29.152.100,26.163.72.106,ICMP,blue,BLUE - Defensive action on 26.163.72.106,119380068,446908522,2,0
2025-01-01 18:24:07,35.201.38.152,146.31.222.170,UDP,red,RED - UDP connection from 35.201.38.152 to 146.31.222.170,600385176,2451562154,4,1
2025-01-01 06:37:45,155.162.113.164,145.53.254.37,ICMP,red,RED - ICMP connection from 155.162.113.164 to 145.53.254.37,2611114404,2436234789,2,1
2025-01-01 01:09:19,74.209.92.197,35.215.191.229,HTTP,blue,BLUE - Defensive action on 35.215.191.229,1255234757,601341925,0,0
2025-01-01 12:27:26,8.120.244.125,173.51.4.16,ICMP,red,RED - ICMP connection from 8.120.244.125 to 173.51.4.16,142144637,2905801744,2,1
2025-01-01 01:41:26,11.165.52.181,248.140.134.149,HTTPS,red,RED - HTTPS connection from 11.165.52.181 to 248.140.134.149,195376309,4169959061,1,1
2025-01-01 03:22:10,103.130.91.62,248.204.45.6,UDP,red,RED - UDP connection from 103.130.91.62 to 248.204.45.6,1736596286,4174130438,4,1
2025-01-01 18:35:10,163.58.99.232,199.178.179.187,UDP,red,RED - UDP connection from 163.58.99.232 to 199.178.179.187,2738512872,3350377403,4,1
2025-01-01 10:25:01,92.24.169.70,32.188.223.228,HTTP,blue,BLUE - Defensive action on 32.188.223.228,1545120070,549248996,0,0
2025-01-01 11:57:45,219.194.162.161,184.249.18.159,TCP,red,RED - TCP connection from 219.194.162.161 to 184.249.18.159,3686965921,3103330975,3,1
2025-01-01 09:31:23,93.254.238.26,206.240.163.235,UDP,blue,BLUE - Defensive action on 206.240.163.235,1576988186,3471877099,4,0
2025-01-01 07:46:50,131.242.86.169,22.145.171.24,UDP,blue,BLUE - Defensive action on 22.145.171.24,2213697193,378645272,4,0
2025-01-01 02:16:17,98.198.170.16,67.135.91.113,TCP,blue,BLUE - Defensive action on 67.135.91.113,1657186832,1132944241,3,0
2025-01-01 13:53:39,153.239.128.249,142.5.58.175,HTTPS,blue,BLUE - Defensive action on 142.5.58.175,2582610169,2382707375,1,0
2025-01-01 14:21:04,96.54.165.40,8.41.235.213,HTTP,blue,BLUE - Defensive action on 8.41.235.213,1614193960,136965077,0,0
2025-01-01 15:22:40,225.51.82.179,67.33.180.108,HTTPS,blue,BLUE - Defensive action on 67.33.180.108,3778237107,1126282348,1,0
2025-01-01 10:41:15,68.109.1.189,162.201.111.237,ICMP,red,RED - ICMP connection from 68.109.1.189 to 162.201.111.237,1147994557,2731110381,2,1
2025-01-01 00:50:27,33.120.128.241,191.40.107.43,HTTP,red,RED - HTTP connection from 33.120.128.241 to 191.40.107.43,561545457,3207097131,0,1
2025-01-01 20:35:41,129.164.198.70,47.13.163.153,UDP,red,RED - UDP connection from 129.164.198.70 to 47.13.163.153,2175059526,789423001,4,1
2025-01-01 16:03:08,67.189.94.53,144.17.162.251,ICMP,red,RED - ICMP connection from 67.189.94.53 to 144.17.162.251,1136483893,2417074939,2,1
2025-01-01 19:15:49,132.78.210.32,234.249.3.40,ICMP,red,RED - ICMP connection from 132.78.210.32 to 234.249.3.40,2219758112,3942187816,2,1
2025-01-01 17:30:12,189.169.192.53,103.94.3.93,TCP,red,RED - TCP connection from 189.169.192.53 to 103.94.3.93,3182018613,1734214493,3,1
2025-01-01 02:22:44,103.251.37.148,162.27.77.39,HTTPS,blue,BLUE - Defensive action on 162.27.77.39,1744512404,2719698215,1,0
2025-01-01 14:41:10,196.153.166.151,6.16.71.40,ICMP,blue,BLUE - Defensive action on 6.16.71.40,3298403991,101730088,2,0
2025-01-01 14:12:11,230.54.183.125,22.224.97.36,TCP,red,RED - TCP connection from 230.54.183.125 to 22.224.97.36,3862345597,383803684,3,1
2025-01-01 15:06:26,7.162.195.66,24.58.50.139,UDP,blue,BLUE - Defensive action on 24.58.50.139,128107330,406467211,4,0
2025-01-01 03:13:13,2.209.139.107,45.236.70.52,UDP,blue,BLUE - Defensive action on 45.236.70.52,47287147,770459188,4,0
2025-01-01 20:34:46,187.226.173.177,29.245.20.36,HTTPS,red,RED - HTTPS connection from 187.226.173.177 to 29.245.20.36,3152194993,502600740,1,1
2025-01-01 22:31:27,87.30.30.92,166.78.54.33,HTTP,red,RED - HTTP connection from 87.30.30.92 to 166.78.54.33,1461591644,2790143521,0,1
2025-01-01 06:00:24,81.251.77.143,219.225.27.49,UDP,red,RED - UDP connection from 81.251.77.143 to 219.225.27.49,1375423887,3688962865,4,1
2025-01-01 06:59:14,8.125.158.119,125.223.216.166,TCP,red,RED - TCP connection from 8.125.158.119 to 125.223.216.166,142450295,2111821990,3,1
2025-01-01 23:19:08,169.221.202.8,189.101.230.152,HTTP,blue,BLUE - Defensive action on 189.101.230.152,2849884680,3177571992,0,0
2025-01-01 00:04:33,32.178.34.223,12.213.246.147,ICMP,blue,BLUE - Defensive action on 12.213.246.147,548545247,215348883,2,0
2025-01-01 04:15:36,206.131.128.178,114.193.247.198,UDP,blue,BLUE - Defensive action on 114.193.247.198,3464724658,1925314502,4,0
