original_row_id,text_chunk,Equipment_Type,column_chunked,Priority,Date_Reported,Status,source_file,Mission_Title,Reported_By,Recommendation_ID,chunk_id,chunk_index,System_Affected,Issue_ID,source_column
0,intel response threat intel cyber system system operation cyber system assessment incident operation security security operation response intel response security security security operation cyber operation,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_1,,,f2b8412f-8573-4463-bd1b-4734179e6e40,2,,,DOTMLPFP_PAIC2
0,cyber operation operation intel response threat intel assessment response threat network network operation assessment network system cyber network incident network network assessment system network operation,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_1,,,476e16d8-63df-4aee-81a3-10cc8bf9b22e,3,,,DOTMLPFP_PAIC2
0,network operation incident threat response system intel assessment system intel incident,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_1,,,82924e17-3083-4294-b58c-2e798b3b0e87,4,,,DOTMLPFP_PAIC2
0,cyber threat network intel intel intel assessment incident threat system incident threat threat intel threat system intel threat incident assessment security intel cyber intel incident,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_1,,,91d1cb78-a550-4b27-9487-d958ba1e68e6,1,,,Big_Rocks
0,intel incident system response operation operation system assessment incident threat incident network response threat system cyber security incident security response assessment security incident intel incident,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_1,,,1c5ae939-01ce-46bb-b233-a3e8952aa67d,2,,,Big_Rocks
0,intel incident system assessment security network system intel system threat response operation assessment incident cyber security cyber intel network intel response security network system security,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_1,,,9293e64f-5250-4f96-95b8-b035749f4614,3,,,Big_Rocks
0,system security threat system network response system intel assessment threat intel,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_1,,,e67d284c-9b19-4a13-ba1a-50d209ba10c6,4,,,Big_Rocks
1,assessment security intel operation intel network assessment threat operation operation response intel threat security network intel intel network threat system incident cyber operation system threat,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_2,,,b3497345-b3e7-43cd-9487-7e9d8acd7a03,1,,,Debrief_Focus_Point_Problem_Statement
1,system threat incident intel system intel intel cyber operation security incident incident security security system response network response security response assessment system threat security operation,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_2,,,7a60199b-7333-4640-a226-a7c9fd56f36c,2,,,Debrief_Focus_Point_Problem_Statement
1,security operation system network system security operation system network network incident security security incident threat intel security assessment intel threat network operation system threat intel,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_2,,,f1fd8f61-4207-461f-a8df-767a9a813f00,3,,,Debrief_Focus_Point_Problem_Statement
1,threat intel network operation operation assessment system cyber security intel intel,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_2,,,527d69be-2d4a-4fba-b8cd-1cb149de689d,4,,,Debrief_Focus_Point_Problem_Statement
1,threat system security security assessment response threat incident response assessment cyber response intel threat assessment cyber network network operation network system incident assessment system intel,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_2,,,04d0010c-2a6c-4286-8b84-805f39a78954,1,,,Contributing_Factors
1,system intel response system cyber incident operation operation assessment threat operation security security response threat network assessment response security network security incident network assessment system,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_2,,,8eb99c87-bbd7-4b96-8e6b-65f25c7ae8e5,2,,,Contributing_Factors
1,assessment system system security threat system system cyber network incident incident incident threat threat security cyber threat threat operation intel operation operation security assessment system,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_2,,,6cbeeef4-9240-4145-b0b6-4475573030e0,3,,,Contributing_Factors
1,assessment system network cyber threat network operation operation incident intel incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_2,,,77e680fa-3acd-4158-835b-f73ddfa18791,4,,,Contributing_Factors
1,security response assessment system threat threat response operation operation assessment assessment operation system intel threat network incident security cyber network assessment threat cyber threat security,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_2,,,a2336089-a501-4725-88ba-dad6aba634a7,1,,,Root_Cause
1,threat security response threat operation cyber operation cyber security threat assessment assessment system assessment system cyber network operation threat system assessment network incident operation incident,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_2,,,dbeafb2e-7ad3-4c55-a1e0-52de45b34f87,2,,,Root_Cause
1,operation incident assessment response threat cyber operation system response threat network operation operation intel operation system system threat intel network assessment security cyber security intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_2,,,76ff15b3-d7c4-467a-860d-48dcacd66f9b,3,,,Root_Cause
1,security intel intel threat network system security security incident intel intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_2,,,232c3faa-3fe1-49f0-b6a4-4d30634cec74,4,,,Root_Cause
1,incident incident incident network cyber operation network threat response system system threat operation security security assessment threat operation operation assessment intel incident response response intel,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_2,,,3ef35576-1600-4fa1-b78b-933bb639bb2c,1,,,Instructional_Fix
1,response intel incident intel operation response threat assessment operation operation operation network cyber intel intel threat incident intel cyber system system assessment intel intel system,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_2,,,9aba1c79-5e9d-48ff-a0af-bed3f7529a01,2,,,Instructional_Fix
1,intel system network threat system threat intel cyber intel cyber operation cyber security operation response system intel operation cyber assessment intel network response intel system,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_2,,,6a96b7e1-382c-489d-9d8b-07c9cd999358,3,,,Instructional_Fix
1,intel system incident assessment security incident network response network network incident,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_2,,,06035832-10c1-446f-a9dd-d577b8d58393,4,,,Instructional_Fix
1,threat system threat intel security threat network assessment cyber response intel response intel network intel incident response security response assessment incident intel assessment incident security,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_2,,,43b34913-0f3d-41a2-bfd7-5f2ac3f90b0c,1,,,LL_LP_LO
1,incident security network cyber assessment response network network incident assessment operation cyber network assessment network threat network cyber threat threat incident threat network assessment response,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_2,,,126de9c0-d8da-4a11-b2b4-2ab8ce4c2c3c,2,,,LL_LP_LO
1,assessment response intel incident cyber system intel assessment network network security system incident cyber network threat incident intel response security network operation system system system,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_2,,,9993a565-ccb0-4b7f-963c-30b27f92a3d9,3,,,LL_LP_LO
1,system system assessment security network cyber operation incident network incident security,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_2,,,0d99e158-85ee-49a7-bdac-3a6c379e9ba0,4,,,LL_LP_LO
1,assessment assessment security assessment incident response operation operation operation operation intel security security threat assessment system operation incident threat security incident incident incident cyber operation,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_2,,,ff04759a-a900-4a11-99be-03a963982cec,1,,,DOTMLPFP_PAIC2
1,cyber operation incident threat security intel operation incident assessment network security intel network operation system system incident system threat response cyber network operation incident system,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_2,,,5966fdc0-14e5-401d-bc75-ecaf12452ecc,2,,,DOTMLPFP_PAIC2
1,incident system threat assessment assessment network threat system incident operation response assessment operation operation threat network assessment response assessment network network operation system assessment assessment,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_2,,,52d075c8-c1c8-49ee-b6d9-7fd65bfe34aa,3,,,DOTMLPFP_PAIC2
1,assessment assessment response operation system system assessment security network system threat,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_2,,,f38b5102-0199-4091-90d7-7e64a99bb38a,4,,,DOTMLPFP_PAIC2
1,security system response network incident response system system cyber assessment network network threat network operation incident threat intel cyber intel system intel cyber intel assessment,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_2,,,3c7fcb70-afc5-4e45-bd3a-8e613ccc038e,1,,,Big_Rocks
1,intel assessment assessment incident assessment intel incident incident cyber response operation operation system threat threat operation threat cyber intel cyber security intel threat operation network,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_2,,,d4c763d5-a336-4e5c-aee1-bfcacc649b74,2,,,Big_Rocks
1,operation network system security security cyber cyber response incident response operation system cyber system system intel cyber threat network cyber incident response network network response,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_2,,,c6ecd2e1-b66d-4f66-a90c-751e7fd7107d,3,,,Big_Rocks
1,network response incident network system network response system operation network network,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_2,,,d65c645a-744e-4239-b128-e8c8e31ac154,4,,,Big_Rocks
2,operation network system threat assessment incident incident response assessment security response operation incident operation assessment response intel response threat network network assessment system cyber security,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_3,,,f3207207-d475-4b2d-81c5-952b35258cd9,1,,,Debrief_Focus_Point_Problem_Statement
2,cyber security network operation incident response threat intel cyber incident operation cyber incident security system cyber assessment incident threat assessment response incident threat security assessment,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_3,,,74609a64-b5dd-481d-b37c-45459e3a3542,2,,,Debrief_Focus_Point_Problem_Statement
2,security assessment threat incident security operation network intel cyber network assessment assessment network incident threat security incident threat threat threat intel security assessment threat system,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_3,,,5b5c9c67-c0b7-4922-aa7c-235acd98706f,3,,,Debrief_Focus_Point_Problem_Statement
2,threat system response security cyber incident operation response security incident operation,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_3,,,3e95ebd0-f50d-422c-aea9-60326f7bfbc6,4,,,Debrief_Focus_Point_Problem_Statement
2,response response network security threat operation incident threat intel system network network system system system operation intel operation intel threat intel intel security assessment incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_3,,,fb8bfcc3-da4d-49d0-8bd8-caac355b70f0,1,,,Contributing_Factors
2,assessment incident response assessment cyber security cyber assessment response network security intel cyber assessment network security network security operation network assessment response threat security threat,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_3,,,04358b09-d576-4ace-9aa0-41016209dfe0,2,,,Contributing_Factors
2,security threat intel security incident incident security operation operation response network system intel system operation system incident threat threat incident operation response system cyber response,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_3,,,fa28e3fb-7f72-4af7-b745-5eaf91dc5f01,3,,,Contributing_Factors
2,cyber response intel incident cyber incident system threat intel cyber response,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_3,,,d9aeabe5-a6e9-4333-b4e4-218389c88201,4,,,Contributing_Factors
2,incident threat system network assessment response incident security intel security response threat response security security network system threat threat intel threat intel cyber response intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_3,,,d8766596-d1ef-4e7a-bafa-92d0f953a524,1,,,Root_Cause
2,response intel intel cyber operation network network assessment operation operation incident security intel operation system system response intel assessment security operation system security intel system,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_3,,,54be3f44-e43c-4589-98f6-e80b92213a50,2,,,Root_Cause
2,intel system threat operation response response threat operation incident incident intel intel cyber incident assessment operation cyber system network incident response threat security incident security,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_3,,,044b271d-012e-4650-8c5d-91a9ddf3036e,3,,,Root_Cause
2,incident security intel incident cyber system threat response cyber response response,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_3,,,988d8063-4a5e-468c-aecc-1b568349495a,4,,,Root_Cause
2,cyber response intel network system incident network intel operation operation response cyber response system security intel system assessment response cyber incident threat system system incident,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_3,,,97f3deeb-5f3b-435b-a81a-86e0d0393989,1,,,Instructional_Fix
2,system incident assessment operation incident cyber operation security incident intel operation response incident security security system intel operation intel network intel response security intel threat,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_3,,,7fc5983f-1359-4c60-82aa-829b83f66d42,2,,,Instructional_Fix
2,intel threat system operation system assessment cyber operation security system threat response assessment security response security network network network assessment threat security cyber cyber incident,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_3,,,6e8d27a7-0067-43b8-a04f-34755c2b9365,3,,,Instructional_Fix
2,cyber incident response threat security threat operation operation assessment intel cyber,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_3,,,78cd3784-35dd-4138-9afa-fca75855a92c,4,,,Instructional_Fix
2,operation response assessment threat system intel operation security incident threat network cyber security security intel operation operation network operation threat incident incident incident incident network,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_3,,,4c58238a-232d-45b7-a618-a9bf5f24a741,1,,,LL_LP_LO
2,incident network response system assessment response network cyber assessment assessment operation threat network network intel assessment intel system network intel system network cyber security security,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_3,,,c27dd4ba-f875-4c59-8d0b-1c05127a48d8,2,,,LL_LP_LO
2,security security threat incident intel cyber security response security threat security response threat operation network threat intel operation network system cyber incident assessment intel assessment,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_3,,,d725f634-88f9-4bb9-8062-5783eb9b46be,3,,,LL_LP_LO
2,intel assessment system assessment incident response threat system cyber operation incident,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_3,,,5943c6db-ec3c-4783-90de-805cd408c885,4,,,LL_LP_LO
2,cyber system network system operation network assessment assessment assessment security incident response response security intel intel security operation security threat assessment operation cyber response incident,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_3,,,edd87f92-0848-416d-9bc7-5876cf08262d,1,,,DOTMLPFP_PAIC2
2,response incident system security system operation threat threat cyber system security incident cyber system intel intel assessment network assessment operation threat assessment threat incident operation,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_3,,,8f6e1204-aed2-4dc8-ab14-483496600575,2,,,DOTMLPFP_PAIC2
2,incident operation assessment intel intel incident response security assessment security operation network system operation system threat network security security network incident network assessment security response,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_3,,,e70877cc-9fbe-4651-b825-54a7744de59c,3,,,DOTMLPFP_PAIC2
2,security response operation intel network cyber operation operation intel system incident,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_3,,,5c3e41a1-1ab3-4dfd-8aea-00609bd1f948,4,,,DOTMLPFP_PAIC2
2,operation intel network response assessment threat system security intel incident intel assessment system security response assessment threat system assessment incident response security threat intel incident,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_3,,,b01e4704-bd88-4197-91ba-59fe68767b99,1,,,Big_Rocks
2,intel incident assessment threat security operation incident operation cyber cyber incident threat assessment response network incident response operation response network security network network incident operation,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_3,,,61af43a1-7eba-468f-9cf7-3729af7a868c,2,,,Big_Rocks
2,incident operation response response intel operation system security network cyber cyber assessment assessment network response response network network incident network cyber threat assessment response operation,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_3,,,66f6c361-42a5-4f8e-88b2-b8402eca31af,3,,,Big_Rocks
2,response operation system system response response network operation security cyber incident,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_3,,,ca65bf89-9733-4cdb-9da2-fdfd09697cb5,4,,,Big_Rocks
3,system incident threat response incident cyber assessment cyber intel response system cyber incident security response security intel network response intel operation security security network operation,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_4,,,99c50674-38e9-47d7-aafa-b9a47b17832f,1,,,Debrief_Focus_Point_Problem_Statement
3,network operation operation security security intel operation security intel incident network threat threat cyber response security system system system system network operation response operation assessment,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_4,,,37d26fca-8f1d-46f0-a202-d9504a710de9,2,,,Debrief_Focus_Point_Problem_Statement
3,operation assessment system intel system network intel assessment threat intel intel response system system operation cyber assessment operation network network threat intel network incident network,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_4,,,f0216621-4c97-4933-9f81-4a195113adc2,3,,,Debrief_Focus_Point_Problem_Statement
3,incident network security response security cyber response operation security assessment response,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_4,,,220ea964-df4f-4a23-8a9c-ae68d30f582c,4,,,Debrief_Focus_Point_Problem_Statement
3,response threat system response system incident threat system system threat network response intel response assessment response incident response threat system intel cyber incident cyber incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_4,,,6c09ae13-fa17-400b-8a1f-f60b7675e2fd,1,,,Contributing_Factors
3,cyber incident assessment network operation cyber operation system network operation operation intel operation system incident operation cyber network network assessment system intel network network network,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_4,,,1660ac48-b530-4f78-88af-cc67ac50f4bb,2,,,Contributing_Factors
3,network network intel cyber system system incident threat cyber response cyber network threat threat security incident network network assessment network system network operation incident operation,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_4,,,b4457170-712b-49b9-b9f3-267d5baa172b,3,,,Contributing_Factors
3,incident operation cyber assessment response operation assessment cyber assessment incident security,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_4,,,7d92307a-614d-457a-8aed-6c3d6d062b20,4,,,Contributing_Factors
3,threat system cyber assessment system network assessment intel operation system cyber security network threat response cyber intel incident security security intel system security security incident,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_4,,,dadeb5c5-8208-48e1-bbf0-9395412f2737,1,,,Root_Cause
3,security incident intel security threat intel intel security network intel security cyber incident assessment threat security network system threat cyber system incident incident threat threat,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_4,,,19a9e627-c0fa-4bdf-ae6b-f233e37168d0,2,,,Root_Cause
3,threat threat assessment response threat threat assessment intel intel network security threat system operation response intel cyber operation security system assessment intel network intel intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_4,,,9016c3dd-92c0-4f4d-9792-703f37feea34,3,,,Root_Cause
3,intel intel assessment security intel operation security assessment assessment intel assessment,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_4,,,6a85766e-6731-49e1-8582-03a2f54125ac,4,,,Root_Cause
3,cyber incident network system cyber network incident incident threat security response cyber security system operation security response cyber response threat security intel response assessment intel,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_4,,,d7c05981-a3b6-4225-ae71-43438f7eabec,1,,,Instructional_Fix
3,assessment intel threat security security security threat cyber operation response threat system cyber assessment operation incident threat cyber network intel cyber security operation network assessment,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_4,,,45a345ec-5bc0-4951-a213-31f0b50656f1,2,,,Instructional_Fix
3,network assessment assessment network assessment assessment incident threat security intel system intel cyber cyber system assessment incident cyber network operation network threat system threat incident,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_4,,,d52883bd-0a8d-4a3f-b3ff-b03fa9292487,3,,,Instructional_Fix
3,threat incident network incident security threat incident operation operation incident threat,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_4,,,106b8710-f5ed-424e-a365-8068caf5535f,4,,,Instructional_Fix
3,intel system assessment security threat operation security system incident intel cyber intel network assessment response incident assessment assessment assessment intel security response response incident operation,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_4,,,a2489d57-6276-4056-aca6-b3a4b0c73d73,1,,,LL_LP_LO
3,incident operation threat system threat operation response intel system response system intel cyber security system intel response system system security security intel response operation operation,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_4,,,8452d0de-965c-4164-9cd5-160f8353b03b,2,,,LL_LP_LO
3,operation operation operation incident system response incident cyber threat system operation threat incident incident security intel threat operation incident system assessment incident network assessment network,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_4,,,2dcd82c0-7a53-4672-9d2f-f381b68effcb,3,,,LL_LP_LO
3,assessment network incident network cyber network system threat security threat network,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_4,,,67c82207-40d6-483e-b011-f0e3dbe61f6d,4,,,LL_LP_LO
3,security security operation cyber threat threat threat security threat network operation operation assessment response cyber operation intel operation security system security intel threat security intel,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_4,,,f2544db4-d511-4236-a9f5-6431639937f1,1,,,DOTMLPFP_PAIC2
3,security intel operation incident assessment operation cyber response threat operation response intel network assessment assessment cyber security security intel assessment assessment intel intel assessment response,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_4,,,3b25e32f-6780-47c6-948d-d212a18a2016,2,,,DOTMLPFP_PAIC2
3,assessment response security intel operation system operation response security assessment system network network incident response intel system cyber threat operation assessment security response system threat,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_4,,,ba1468f3-45ce-41ad-a66c-d355db228df0,3,,,DOTMLPFP_PAIC2
3,system threat system assessment network network assessment intel cyber incident response,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_4,,,da7663d3-7943-4540-8bbd-9987244a2d90,4,,,DOTMLPFP_PAIC2
3,intel threat system security cyber system response response cyber network assessment incident system response network security network assessment security threat response response security cyber threat,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_4,,,76d2b4e3-2b31-45ac-9384-840483cc9d0c,1,,,Big_Rocks
3,cyber threat assessment assessment operation assessment threat threat system response system cyber assessment operation network assessment cyber security operation operation security network system assessment network,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_4,,,68bfbd03-3920-4653-bb58-952f990df9f3,2,,,Big_Rocks
3,assessment network assessment system security incident operation system system system threat incident intel intel assessment network incident response system assessment security intel cyber assessment incident,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_4,,,ff857b40-3645-477b-88e2-455217255f41,3,,,Big_Rocks
3,assessment incident security assessment threat threat assessment network operation network network,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_4,,,899de47b-917a-43c7-b391-9f360e1eafa0,4,,,Big_Rocks
4,assessment incident threat response network security cyber operation response incident assessment assessment security incident cyber threat security operation cyber network threat incident network network incident,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_5,,,01be2f2b-91e2-4200-a20a-4274f5a8aa68,1,,,Debrief_Focus_Point_Problem_Statement
4,network incident system system threat assessment operation network incident incident assessment response intel network operation system system security assessment intel security intel incident cyber cyber,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_5,,,0cc3b116-ba07-4a48-9326-b817adae551d,2,,,Debrief_Focus_Point_Problem_Statement
4,cyber cyber system cyber assessment security system system intel assessment assessment assessment incident incident operation assessment assessment threat security response network threat incident security assessment,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_5,,,bad8dbcb-8f6f-485f-910e-8090d391e1e9,3,,,Debrief_Focus_Point_Problem_Statement
4,security assessment system intel security network operation threat threat security network,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_5,,,a4071077-b6fc-4c8c-a2ce-d8da9f79cf7e,4,,,Debrief_Focus_Point_Problem_Statement
4,security assessment security network response operation cyber incident cyber intel security network network incident threat operation network threat intel intel security threat system response network,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_5,,,3ad313cd-b8ea-43c0-8ebe-a56106680ead,1,,,Contributing_Factors
4,response network network system assessment response assessment intel network response intel security response cyber network threat intel operation intel system network operation incident incident intel,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_5,,,64ce493d-f078-413a-9351-337f85418b57,2,,,Contributing_Factors
4,incident intel threat threat intel network assessment operation system network intel network response incident network intel network intel security network threat cyber security network system,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_5,,,9fc30518-2d41-4a04-8cd7-1c83607ee104,3,,,Contributing_Factors
4,network system operation incident incident system cyber response assessment system cyber,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_5,,,9315400a-b4e0-4a41-9634-744131401072,4,,,Contributing_Factors
4,intel operation system incident intel threat operation assessment intel system threat incident operation response intel security cyber system operation response threat threat network cyber threat,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_5,,,41ff0adf-0acb-449f-bcb9-f35f86dd2b65,1,,,Root_Cause
4,cyber threat threat assessment network intel assessment network operation cyber response security intel incident cyber security operation assessment network incident system security security security response,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_5,,,b01bf2ca-ae6c-4c7f-8af0-480cadae72e9,2,,,Root_Cause
4,security response operation incident cyber security intel network assessment cyber intel security system incident intel security network system security cyber system security network intel network,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_5,,,327d90d3-ca9c-40a2-b2ca-78f1ffe2895d,3,,,Root_Cause
4,intel network response network system system incident assessment assessment threat threat,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_5,,,1ad5ed00-9799-4d0b-a070-d1fc212207e8,4,,,Root_Cause
4,cyber operation network cyber response cyber system cyber intel network network cyber assessment network operation threat incident intel incident cyber threat threat intel response threat,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_5,,,180bedbe-3a08-40af-9aa2-ae37f3285180,1,,,Instructional_Fix
4,response threat intel assessment incident system security threat network operation response cyber system cyber security response threat incident intel operation incident cyber incident assessment security,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_5,,,24ce3963-4238-4326-b914-02db8ea487b9,2,,,Instructional_Fix
4,assessment security security operation response network operation intel cyber incident cyber cyber security assessment system threat assessment response intel security response network threat response threat,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_5,,,1f3f56d0-9b58-4b2b-a46e-9658fc817ff4,3,,,Instructional_Fix
4,response threat response cyber intel assessment network intel response response assessment,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_5,,,766b4c2d-782e-4763-94db-7d9b29e2e7fa,4,,,Instructional_Fix
4,cyber system cyber response threat security incident cyber threat cyber intel assessment intel intel system system network incident incident threat security incident incident system intel,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_5,,,44c4180a-6416-476e-9d2b-bd2b4692103e,1,,,LL_LP_LO
4,system intel network threat intel network incident network incident system assessment incident network network network operation response incident threat intel operation network assessment response cyber,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_5,,,9daafcac-bcf8-4fa2-ab51-449061f84b13,2,,,LL_LP_LO
4,response cyber system incident intel operation assessment incident threat operation network cyber system intel response cyber assessment system response operation response threat intel security system,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_5,,,0a2e9880-caab-412b-b876-d1aa94831d01,3,,,LL_LP_LO
4,security system system incident security operation response incident system threat response,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_5,,,1e57a8f6-0355-4e66-9008-8cc94cbd9689,4,,,LL_LP_LO
4,operation operation network system security security operation intel network system assessment operation intel operation incident security incident cyber incident system security cyber threat intel operation,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_5,,,6ac22d5e-e479-4d00-957f-9fcb79867c1f,1,,,DOTMLPFP_PAIC2
4,intel operation response operation system assessment system intel threat network response network threat incident network operation incident operation system network system incident operation response security,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_5,,,4b18d6a3-8137-406d-862b-7c703bf53f1f,2,,,DOTMLPFP_PAIC2
